Customer_ID,Age,Monthly_Income,Credit_Score,City,Gender,Contract_Type,Satisfaction_Level,Tenure_Months,Monthly_Usage_GB,Avg_Session_Minutes,Support_Calls,Application_Date,Economic_Index,Promo_Code,Churned
143336,41,2898.55,384.0,Giza,Female,One year,Medium,40.0,25.61,33.91,5.0,Jun 28 2026,106.85,,0
106064,45,36986.64,554.9,Giza,Female,,Medium,37.0,73.33,48.24,1.0,2025-05-26,105.63,,0
123803,35,7546.02,661.0,Alexandria,Male,Month-to-month,Medium,20.0,44.59,60.89,1.0,01/15/2026,102.47,,0
133988,36,3021.55,684.0,Aswan,Female,One year,Medium,31.0,49.78,40.59,2.0,2026-04-08,,,0
120925,26,7736.3,788.1,Cairo,Male,Month-to-month,High,35.0,58.73,64.61,4.0,03/23/2026,102.76,P20,0
102951,25,,689.6,Giza,Male,Month-to-month,Medium,18.0,37.53,35.27,6.0,2025-01-14,103.79,,0
107511,51,27617.66,439.2,Aswan ,Male,ONE YEAR,High,56.0,109.17,63.02,3.0,Jan 28 2024,103.73,,0
123189,42,16976.57,633.8,Giza,Female,,Low,36.0,78.28,49.66,4.0,02/07/2024,105.04,,0
150132,42,18912.02,740.3,Mansoura,Male,Two year,Low,72.0,29.95,45.91,4.0,2024-10-18,100.51,,0
157641,60,11539.96,619.1,Cairo,Female,Month-to-month,Low,27.0,33.15,53.69,1.0,Jul 23 2025,,,0
144855,25,19671.75,542.8,Mansoura,Male,One year,Medium,2.0,75.19,61.46,2.0,2024-07-10,103.24,P10,0
145763,49,10246.65,557.4,Cairo,Male,Month-to-month,Low,72.0,30.47,39.25,5.0,Mar 07 2024,106.55,,1
116156,20,8862.27,628.7,Cairo,Female,One year,High,26.0,31.64,40.05,0.0,Apr 17 2026,104.48,,0
119368,33,5851.85,580.6,Cairo,Male,Month-to-month,Low,27.0,25.24,60.23,1.0,2025-10-22,105.82,,0
121031,18,15832.72,722.2,Mansoura,Female,Month-to-month,Medium,21.0,17.7,47.25,1.0,2024-11-01,100.46,,0
154563,57,19637.91,607.7,Aswan,Male,One year,Low,22.0,116.9,41.78,1.0,2024-06-08,105.64,P10,0
159606,42,,738.5, cairo,Female,Month-to-month,High,2.0,10.84,20.16,,Jan 19 2026,102.11,,0
124956,30,15026.35,718.3,Alexandria,,Month-to-month,Low,41.0,31.09,52.37,3.0,Dec 08 2024,101.24,,0
146917,29,10432.39,568.2,Giza,Male,One year,High,39.0,157.35,41.11,2.0,2026-06-14,106.43,,0
127078,33,26561.9,679.1,Giza,Male,Month-to-month,High,44.0,117.74,39.01,2.0,2026-07-10,107.19,,0
111821,33,8317.15,578.7,Aswan,Male,One year,Low,35.0,5.1,65.19,,03/29/2026,104.0,,0
140577,33,14722.45,748.0,Cairo,Female,Month-to-month,Low,52.0,40.34,63.31,3.0,2024-07-18,104.16,,0
119937,43,10701.5,617.1,Cairo,Female,Month-to-month,Low,23.0,28.3,54.44,3.0,09/04/2024,102.31,,0
132805,60,6426.4,726.0,Aswan,Male,Month-to-month,Low,6.0,81.28,65.26,2.0,2025-02-19,103.64,,0
125556,34,6761.21,725.6,Giza,Female,Month-to-month,Low,11.0,84.46,37.12,3.0,May 01 2025,104.91,P20,1
138218,22,14017.36,638.3,Cairo,Female,Month-to-month,Medium,24.0,48.36,66.21,0.0,May 29 2024,104.43,,0
132792,40,17408.37,557.8,Cairo,Male,Month-to-month,High,66.0,34.55,29.69,3.0,Jul 20 2025,108.54,,1
148382,56,3131.72,709.5,Mansoura, female,Month-to-month,High,53.0,56.16,33.33,2.0,Feb 05 2024,104.03,,0
135706,30,5454.1,457.6,Alexandria,Male,Month-to-month,Medium,37.0,49.72,49.22,0.0,03/12/2024,107.07,,0
103015,51,19851.97,780.7,Cairo,Female,Month-to-month,High,22.0,74.35,59.5,2.0,Jan 24 2024,103.18,,0
108635,31,11580.89,714.9,Cairo,Female,Month-to-month,Medium,45.0,103.59,57.49,2.0,03/31/2026,102.34,,0
144531,24,6307.98,691.7,Alexandria,Female,Month-to-month,Low,14.0,46.04,60.38,2.0,05/05/2026,104.81,,0
140736,46,8636.99,629.6,Cairo,Male,One year,High,45.0,32.96,61.91,3.0,Jul 23 2025,107.11,P10,0
117147,37,3513.17,693.4,Cairo,Female,One year,Low,22.0,91.36,27.05,1.0,2024-08-10,102.42,,0
157509,34,19280.12,755.4,Cairo,Male,One year,Medium,44.0,33.43,54.63,4.0,2025-04-18,106.09,,0
135484,54,2500.0,601.3,Alexandria,Female,One year,High,14.0,137.29,40.45,2.0,2026-02-22,102.74,,0
137337,34,5000.49,594.3,Cairo,Male,One year,Low,42.0,21.22,43.12,3.0,2025-03-27,105.01,VIP,0
113242,23,18070.53,829.6,Alexandria,Male,One year, medium ,29.0,17.99,47.73,2.0,03/08/2025,104.29,,0
101281,53,17913.22,715.4,Cairo,Female,Month-to-month,Medium,26.0,15.08,56.08,3.0,2025-10-18,105.42,P10,0
114786,51,22584.8,417.3,Aswan,Female,Month-to-month,High,19.0,43.95,17.6,7.0,Jul 28 2026,107.64,P20,0
143575,46,10854.21,587.3,Cairo,Female, One year ,Low,28.0,85.31,22.04,2.0,2024-09-08,103.28,,0
155274,52,32578.86,610.1,Alexandria,Male,Month-to-month,Medium,52.0,18.76,68.59,2.0,07/11/2026,107.02,,0
103820,35,9616.62,656.4,Giza ,Male,Two year,Medium,35.0,39.53,23.72,2.0,2026-07-23,107.44,,0
116808,36,11862.73,,Cairo,Male,Month-to-month,High,5.0,54.89,51.97,0.0,Feb 03 2024,104.21,,0
129869,45,11601.77,690.2,Cairo,Male,Month-to-month,High,30.0,17.94,19.81,2.0,Feb 17 2025,103.62,,0
154635,26,13160.3,749.8,Mansoura,Male,Month-to-month,Medium,7.0,7.87,61.44,1.0,2024-08-28,103.84,,0
118489,50,13791.02,611.8,Giza,Female,Month-to-month,Medium,11.0,52.08,40.88,3.0,2024-01-22,103.65,,0
102293,53,11155.19,677.4,Cairo,Male,Month-to-month,Low,13.0,58.18,46.3,1.0,10/01/2024,102.2,,0
148326,39,10963.49,627.9,Giza,Male,Month-to-month,High,4.0,54.75,51.09,0.0,2026-05-08,104.6,,0
116503,52,8482.68,573.5,Cairo,Female,Two year,MEDIUM,21.0,47.17,38.76,4.0,2025-02-20,102.47,,0
138457,39,9293.51,612.5,Cairo,Female,Two year,Medium,14.0,27.49,56.92,4.0,05/10/2024,104.72,,1
102974,32,11254.2,760.1,Alexandria,Female,Two year,High,26.0,9.99,46.94,1.0,2024-12-17,101.11,,0
136145,37,4585.17,435.9,Cairo,Female,Month-to-month,Low,45.0,42.83,38.93,2.0,2024-02-08,105.4,,1
115266,37,13435.36,643.5,Cairo,Male,Two year,High,10.0,95.45,55.95,3.0,Jul 26 2024,104.98,,0
158690,18,15464.03,757.0,Giza,Male,Two year,Low,7.0,31.39,45.73,7.0,2024-09-10,101.84,,0
155484,32,5644.65,554.6,Giza,Male,Two year,Low,28.0,34.07,36.19,3.0,2024-07-09,103.83,,0
125857,18,6376.99,632.4,Giza,Male,One year,Low,26.0,17.3,30.61,2.0,May 17 2026,105.59,,0
113071,33,10578.2,488.5, aswan,FEMALE,Month-to-month,LOW,59.0,84.47,43.89,1.0,06/18/2025,107.88,,0
149761,38,10929.36,631.0,Cairo,Female,One year,Medium,,31.27,38.0,1.0,Apr 16 2025,106.31,,0
136551,55,12719.94,584.0,Mansoura,Female,Month-to-month,Low,47.0,40.97,40.38,2.0,2026-05-28,105.44,,0
135832,25,24640.75,654.8,Cairo,Male,One year,Low,22.0,19.28,37.27,4.0,2024-08-01,103.1,VIP,0
146473,49,12907.4,638.9,Cairo,Female,One year,Low,25.0,13.51,57.18,2.0,11/19/2024,102.5,,0
106046,38,3068.08,657.1,Giza,Male,Month-to-month,High,29.0,16.39,27.81,3.0,2025-08-12,108.37,,0
130559,18,14966.85,491.5,Alexandria,Male,Month-to-month,Medium,59.0,7.77,47.52,0.0,,103.52,,0
108763,52,9959.59,566.9,Cairo,Female ,Month-to-month,Low,38.0,,49.2,6.0,2026-06-19,105.91,,0
117669,30,14023.62,624.4,Aswan,Male,Month-to-month,Low,31.0,98.76,64.34,0.0,2024-07-06,104.04,,0
112080,58,15856.76,602.9,Mansoura,Female,One year,High,,12.73,36.55,2.0,2026-07-10,108.46,,0
140996,42,5096.08,615.3,Giza,Male,Two year,Low,37.0,68.23,,2.0,Jul 21 2024,,,0
150336,43,4114.65,597.7,Alexandria,Male,Month-to-month,Low,69.0,99.99,52.82,3.0,07/21/2024,103.73,,0
135014,26,10140.54,638.2,Giza,Male,One year,Low,24.0,64.0,47.28,1.0,2024-10-06,102.76,,0
151349,51,5504.03,647.8,Cairo,Female,One year,Low,5.0,59.51,53.57,3.0,Feb 15 2025,103.32,,0
151549,31,6802.17,663.8,Cairo,Female,Month-to-month,High,7.0,25.71,52.95,4.0,2024-10-31,101.43,,0
138605,18,3432.43,612.1,Cairo,Female,One year,High,52.0,87.06,39.66,4.0,Jul 29 2024,105.55,,0
109364,31,16324.25,633.0,Cairo,Male,Two year,High,33.0,88.11,32.99,2.0,08/01/2024,102.83,,0
156168,32,7551.38,663.4,Alexandria,Female,Two year,Medium,21.0,60.34,25.0,0.0,01/12/2025,101.99,VIP,0
126883,34,24657.93,721.1,Giza,Female,One year,Medium,65.0,9.95,51.81,2.0,2024-07-04,104.88,,0
134152,18,15360.28,729.4,Alexandria,Female,Month-to-month,Medium,50.0,47.95,54.24,1.0,2024-09-06,103.5,,0
111470,28,13595.26,653.9,Alexandria,Female,Two year,High,20.0,43.74,34.89,4.0,2025-12-05,103.72,P20,0
143314,59,7452.17,594.3,Giza,Male,Month-to-month,High,22.0,,47.95,2.0,Nov 28 2025,103.88,,0
149020,37,7883.24,643.3,Alexandria,Male,Two year,Medium,16.0,127.06,71.7,1.0,2026-02-06,102.58,,0
101839,57,8792.24,645.7,Cairo,Male,Month-to-month, low ,25.0,33.78,49.21,1.0,Jun 07 2024,105.97,,0
117903,29,2551.02,804.1,Cairo,Female,Two year,High,29.0,28.52,70.95,5.0,2026-02-08,104.3,,0
102342,37,14143.76,660.2,Cairo,Male,One year,High,22.0,51.31,48.72,4.0,09/27/2024,103.75,,0
115866,59,64791.68,682.1,Cairo,Male,One year,Medium,18.0,35.33,70.81,5.0,2024-06-01,106.32,P20,0
108185,37,11690.76,617.6,Cairo,Female,One year,Medium,20.0,48.72,60.51,2.0,Jan 04 2025,101.89,,0
109351,58,9206.16,666.6,Giza,Female,Month-to-month,Low,22.0,,48.54,2.0,2024-04-30,106.09,,0
121912,38,4161.03,811.9,Alexandria,Male,Month-to-month,Low,7.0,30.67,50.75,5.0,2026-07-21,107.77,,0
152210,36,19387.52,596.6,Cairo,Female,Two year,High,24.0,26.54,70.11,1.0,2026-01-23,103.06,,0
154506,30,8782.91,715.2,Mansoura,Male,One year,Low,24.0,24.59,34.55,,Oct 30 2025,105.49,P20,0
124855,50,6330.41,569.5,Giza,Male,Month-to-month,Medium,35.0,103.87,30.07,3.0,2024-02-18,104.03,,1
108874,46,15616.67,736.1,Cairo,Male,Month-to-month,Medium,45.0,79.58,41.86,0.0,2024-01-12,103.98,,0
119312,55,21199.35,739.4,Alexandria,Female,Month-to-month,High,26.0,24.76,58.19,2.0,Feb 19 2025,,,1
155182,51,21222.75,637.0,Giza,Male,Month-to-month,Medium,42.0,33.0,34.38,2.0,2024-06-25,104.86,,0
103314,41,12325.5,642.5,Cairo,Female,Month-to-month,High,29.0,126.41,68.79,3.0,12/28/2024,101.62,,0
151964,60,4902.06,711.6,Alexandria,Male,Month-to-month,Medium,34.0,129.87,8.26,5.0,Jul 16 2025,107.66,,1
119349,46,9794.45,605.8,Cairo,Male,One year,Medium,30.0,23.73,65.29,1.0,2025-09-25,106.75,,0
136126,42,10441.93,467.2,Cairo,Male,Month-to-month,Low,,68.67,43.2,2.0,2026-05-19,105.42,,0
132833,51,10983.58,778.4,Mansoura,Male,Month-to-month,Medium,39.0,30.38,38.31,3.0,2024-03-11,104.01,,0
130521,42,9270.64,767.2,Aswan,Male,One year,Medium,28.0,66.84,45.74,4.0,12/17/2024,102.34,,0
139570,39,20464.77,623.4,Giza,Female,Month-to-month,High,17.0,48.86,58.4,1.0,06/06/2026,106.64,,0
115491,33,20643.7,822.5,Cairo,Female,Month-to-month,High,72.0,32.37,58.5,3.0,2024-10-15,101.02,,0
156481,63,15279.81,609.2,Cairo,Male,Month-to-month,High,23.0,18.34,34.84,0.0,05/05/2026,106.26,,0
107799,56,17788.97,642.3,Mansoura,Female,One year,Low,53.0,83.64,67.12,1.0,2024-05-10,106.0,,0
103428,45,10613.23,784.7,Mansoura,Male,Month-to-month,,43.0,,43.59,0.0,Feb 27 2026,104.68,,0
146371,43,8016.7,651.2,Cairo,Male,Month-to-month,High,42.0,33.84,20.49,1.0,2025-06-23,106.76,,0
103173,51,25948.87,717.3,Alexandria,Male,Two year,Low,36.0,20.35,47.15,0.0,04/25/2025,105.25,,0
131436,47,8225.37,653.7,Giza,Male,One year,Medium,36.0,31.82,63.81,5.0,06/30/2024,104.84,,0
126076,26,7409.49,507.2,Aswan,Female,Month-to-month,Medium,4.0,80.89,40.78,3.0,2025-04-14,104.45,,0
107396,39,9601.33,464.8,Giza,Male,One year,Medium,21.0,36.39,27.49,3.0,not_available,102.05,,0
139227,25,58981.28,564.7,Giza,Male,One year,Medium,40.0,66.1,33.34,4.0,2025-05-12,106.7,,0
131852,39,19169.77,662.5,Cairo,Female,Month-to-month,Low,31.0,14.54,50.32,1.0,2025-01-14,,,0
147171,22,13786.75,617.9,Cairo,Male,Month-to-month,Medium,30.0,28.07,51.11,2.0,2026-07-11,106.63,,0
113171,51,7326.97,648.7,Mansoura,Female,Month-to-month,Medium,16.0,26.75,36.45,0.0,2025-07-16,107.78,,0
126005,34,6754.36,733.0,Cairo,Female,One year,High,18.0,31.94,39.22,1.0,2024-09-07,102.67,,0
148996,18,4698.52,638.7,Mansoura,Male,Month-to-month,Medium,8.0,93.43,47.74,1.0,Jun 01 2026,104.8,,0
135505,25,24461.92,681.7,Alexandria,Female,Two year,Low,62.0,11.83,52.97,2.0,2024-11-05,100.8,,1
120884,37,30850.23,670.0,Cairo,Male,Month-to-month,Medium,5.0,20.07,56.7,2.0,2026-06-19,106.42,,0
138195,,12163.18,608.6,Giza,Male,Two year,High,13.0,35.3,40.68,1.0,Feb 09 2024,102.91,,0
154789,34,5006.26,599.3,Mansoura,Female,One year,Medium,34.0,80.34,63.38,5.0,2025-07-17,106.48,,0
150970,43,11923.11,602.1,,Female,Month-to-month,High,37.0,34.95,43.93,6.0,2024-09-21,100.71,,0
141039,50,15230.94,676.2,Mansoura,Female,One year,High,34.0,34.7,38.71,,2024-08-12,103.37,,0
112094,33,18240.76,660.7,Cairo,Male,Month-to-month,High,37.0,13.71,49.11,1.0,07/28/2026,108.63,,0
128823,58,11161.98,648.9,Cairo,Female,One year,Medium,32.0,46.55,31.85,1.0,Jun 24 2025,108.22,,0
113941,44,26941.05,688.3,Aswan, female,Two year,Medium,46.0,55.67,47.07,2.0,2024-05-13,106.58,,0
153553,25,21365.19,719.0,Cairo,Male,Month-to-month,,30.0,122.01,47.23,2.0,2026-05-16,105.72,,0
134792,40,5850.48,574.3,Cairo,Female,Month-to-month,Medium,54.0,55.98,41.26,4.0,2026-03-08,103.02,,0
109658,49,10328.71,680.8,Mansoura,Male,Month-to-month,Low,45.0,50.15,49.4,2.0,2025-07-13,105.98,,0
121100,20,8894.17,501.5,Alexandria,Male,Month-to-month,HIGH,63.0,23.78,56.12,3.0,2025-11-20,103.81,,0
140025,18,24633.72,689.5,Cairo,Female, One year ,,22.0,17.59,51.86,3.0,09/28/2024,101.77,,0
124480,37,5914.1,715.1,Mansoura,Male,Month-to-month,Low,6.0,39.48,53.82,1.0,Feb 27 2024,105.51,,0
140430,50,5214.21,510.6,Alexandria,Female,Month-to-month,Medium,7.0,14.67,60.22,2.0,2024-12-21,102.11,,0
147885, 37 ,14255.03,653.3,Cairo,Male,Two year,Medium,46.0,12.78,46.61,2.0,Apr 19 2025,105.73,P10,0
143395,39,21148.71,596.6,Giza,Female, Month-to-month ,Low,31.0,17.91,64.93,4.0,2024-09-05,102.14,,0
111431,18,23473.93,606.8,Aswan,Male,Two year,,32.0,12.79,25.26,2.0,2026-04-17,103.9,,0
145586,30,22630.88,822.5,Mansoura,Female,Month-to-month,Medium,48.0,40.96,,1.0,02/19/2025,104.56,,0
104499,42,5168.98,599.7,Mansoura,Male,Month-to-month,Low,24.0,77.03,59.59,1.0,12/17/2025,102.76,VIP,0
143971,35,3407.36,672.7,Cairo,Male,Month-to-month,Low,11.0,75.57,54.7,3.0,2024-12-18,100.36,,0
126858,51,11656.75,625.2,Cairo,Female,One year,Medium,24.0,59.63,24.06,2.0,2026-05-04,105.29,,0
106495,40,15833.64,519.8,Giza,Female,One year,Medium,20.0,36.22,56.24,4.0,May 29 2025,106.02,,0
103235,33,9637.94,555.2,Mansoura,Female,One year,Low,64.0,95.68,54.63,2.0,May 13 2026,103.79,,0
122993,27,9033.74,720.0,Alexandria,Male,Month-to-month,Low,54.0,18.12,46.95,1.0,2024-07-25,104.61,,0
150967,36,13078.84,625.6,Mansoura,Female,Two year,Low,36.0,35.76,44.1,2.0,2024-01-29,103.21,,0
141677,46,,644.1,Cairo,Female,Month-to-month,Medium,14.0,34.72,,2.0,2025-04-01,103.63,,0
140912,36,5911.12,740.7,Cairo,Male,Month-to-month,Medium,15.0,88.44,42.05,2.0,2024-03-27,105.08,,0
151289,54,21053.68,621.0,Giza,Male,MONTH-TO-MONTH,Low,15.0,91.95,68.82,4.0,Mar 28 2024,106.86,P10,0
134224,63,14150.02,730.2,Giza,Male,One year,Low,40.0,17.66,45.65,1.0,02/08/2024,105.09,,0
153138,44,28160.51,638.9,Aswan,Female,Month-to-month,Medium,47.0,61.64,22.11,1.0,11/21/2024,102.65,,0
153271,24,17507.2,687.7,Alexandria, male,Two year,Medium,19.0,53.33,45.86,2.0,2025-04-28,105.76,,0
120581,35,47068.23,605.7,Aswan,Male,Two year,Medium,14.0,50.55,46.45,3.0,Oct 20 2024,102.09,VIP,0
141809,36,2500.0,509.0,Cairo,Male,One year,Medium,11.0,87.51,43.72,0.0,07/02/2025,108.11,,0
153337,33,16753.84,763.6,Giza,Male,Month-to-month,High,22.0,45.04,46.01,1.0,,103.72,,0
114350,35,23522.51,685.2,Alexandria,Male,One year,Medium,10.0,42.65,55.6,4.0,06/05/2024,105.13,VIP,0
115520,31,16173.27,714.6,Giza,Male,Month-to-month,Medium,52.0,72.33,74.5,1.0,2025-12-18,103.33,P10,0
104775,36,13853.39,779.1,Alexandria,Male,Two year,Medium,40.0,49.04,31.26,2.0,04/01/2024,105.38,,0
151106,38,25983.78,615.0,Giza,Male,Month-to-month,Medium,20.0,23.0,52.09,0.0,2026-04-22,104.98,,0
123015,,11840.72,599.2,Aswan,Female,One year,Medium,37.0,52.18,46.3,2.0,2025-05-07,106.55,,0
103875,24,15490.01,820.6,ALEXANDRIA,Male,Month-to-month,High,8.0,49.11,,,Feb 28 2025,104.39,,0
118700,47,10827.84,652.6,Cairo,Male,One year,High,72.0,57.92,35.96,0.0,2025-05-27,105.88,,0
124459,32,14928.41,644.1,Alexandria,Female,One year,Medium,54.0,53.97,47.99,2.0,Aug 01 2024,105.02,,0
141020,55,10854.06,544.5,Cairo,Female,,Medium,47.0,56.17,43.24,1.0,12/31/2025,102.86,,0
100457,52,13071.79,685.9,CAIRO,Male,Month-to-month,,47.0,34.5,46.43,4.0,2024-04-18,104.76,,0
106286,24,33232.4,609.6,Cairo ,Female,One year,High,21.0,52.89,53.13,3.0,06/28/2026,107.04,,0
142658,55,20700.98,533.5,Alexandria,Male,Two year,High,14.0,37.71,57.52,1.0,2026-06-17,106.33,,1
108510,35,36913.33,596.5,Cairo,Female,Two year,High,56.0,43.02,31.07,3.0,2025-05-16,106.47,,0
159740,55,7463.46,644.3,Cairo,Female,Month-to-month,High,20.0,56.42,61.82,3.0,Jun 16 2024,104.33,,0
112685,55,15446.29,638.1,Cairo,Male ,,Medium,16.0,28.07,55.58,2.0,Nov 08 2024,101.28,,1
134535,48,5993.11,782.6,Giza,Female,Month-to-month,Medium,41.0,24.23,65.52,4.0,2025-05-07,105.35,P10,0
136407,53,15124.26,685.9,Cairo,Female,Month-to-month,Medium,22.0,42.69,58.06,2.0,12/15/2024,,,1
107571,18,21102.21,720.2,Cairo,Female,Month-to-month,Low,35.0,35.67,,1.0,2025-01-15,103.27,P20,1
135722,45,14311.18,731.6,Alexandria,Male,Two year,Low,50.0,28.05,65.98,3.0,2026-04-10,103.94,,0
126989,33,14437.49,558.2,Cairo,FEMALE,Month-to-month,Low,19.0,140.43,51.76,4.0,Oct 21 2025,104.69,,0
121623,57,4325.74,652.8,Cairo,Female,Month-to-month,,22.0,20.97,50.15,1.0,05/13/2026,103.97,,0
134733,unknown,10840.34,719.7,Giza,Male,Month-to-month,Medium,16.0,77.28,46.14,2.0,Jul 09 2025,107.62,VIP,0
142895,38,16460.62,770.4,,Male,Two year,High,6.0,90.32,40.07,1.0,2024-05-22,107.06,,0
110456,33,11169.5,642.6,Alexandria,Female,Month-to-month,Medium,51.0,57.05,43.27,2.0,May 15 2024,105.41,,0
140236,54,18105.77,575.4,Cairo,Male,One year,Medium,9.0,13.18,36.43,1.0,2025-05-28,106.43,,1
107890,46,10869.16,696.2,Cairo,Male,Month-to-month,High,19.0,22.35,45.3,2.0,2025-04-18,106.54,,0
141255,26,47030.49,732.5,Cairo,Male,MONTH-TO-MONTH,High,3.0,53.82,38.14,4.0,2025-12-15,101.79,,0
151074,38,5379.13,656.3,Cairo,Male,Month-to-month,Low,34.0,25.66,47.15,3.0,2024-05-30,104.79,,0
106420,38,3812.62,761.3,Mansoura,Male,Month-to-month,Medium,13.0,74.76,47.12,3.0,05/08/2026,104.64,,0
121990,45,19952.33,645.6,MANSOURA,Male,Two year,Medium,37.0,38.55,50.83,2.0,2024-04-14,104.84,,0
126908,41,21453.24,633.0,Giza,Male,Month-to-month,High,5.0,64.59,55.06,3.0,Aug 07 2024,104.63,,0
147818,49,16018.29,804.9,Cairo,Female,One year,Low,33.0,33.88,53.11,0.0,2024-03-03,105.17,,0
132212,53,51682.01,704.5,Cairo,Female,Month-to-month,Medium,29.0,16.71,42.84,4.0,Jul 11 2026,107.16,,1
119885,44,12601.15,716.7,Mansoura,Female,Two year,High,41.0,17.29,68.35,1.0,,,,0
135742,41,8036.38,615.9,Mansoura,Female,Month-to-month,Medium,16.0,63.69,38.69,3.0,2024-03-18,106.55,,0
149729,48,31514.15,490.0,Cairo,Male,Month-to-month,High,,72.09,69.95,3.0,2024-10-05,101.45,,0
108423,unknown,2616.34,571.1,Mansoura,Female,Month-to-month,Medium,9.0,72.1,76.59,3.0,2024-05-20,106.77,,1
133008,40,33412.42,549.9,Cairo,Male,Two year,High,,48.46,61.72,1.0,2024-05-14,105.57,,0
123319,51,3929.49,775.8,Cairo,Female,Month-to-month,High,69.0,26.33,49.25,1.0,2024-04-09,105.19,,0
154737,41,9747.95,580.4,Cairo,Female,Month-to-month,High,45.0,43.13,31.61,3.0,2025-02-19,102.65,,0
152047,33,8022.98,553.1,Mansoura,Female,One year,Low,35.0,40.0,59.72,2.0,12/30/2024,101.8,,0
105338,50,10000.16,703.4,Giza,Male,Two year,Medium,28.0,17.65,50.94,5.0,2026-07-01,106.96,,0
157751,55,8064.11,619.8,Cairo,Female,One year,Medium,65.0,22.84,53.61,1.0,2024-08-31,101.74,,0
156503,34,87739.55,659.7,Alexandria,Female,Two year,High,53.0,77.62,38.09,3.0,05/04/2026,104.82,VIP,0
152705,34,12412.02,,Cairo,Female,One year,High,29.0,228.12693161641866,47.08,5.0,2025-07-10,107.72,,0
121432,unknown,3411.42,675.1,Cairo,Female,Two year,Medium,43.0,35.51,34.22,2.0,2025-05-20,106.41,,0
101806,18,9397.09,703.3,Cairo,Male,Two year,Low,17.0,56.34,58.64,5.0,01/31/2024,103.49,,0
109178,53,3413.27,569.5,Aswan,MALE,One year,Low,27.0,103.67,30.4,3.0,07/31/2025,107.25,,0
106486,32,13238.8,685.2,Cairo,Female,Month-to-month,Low,57.0,111.7,39.21,1.0,04/07/2026,103.57,,1
135077,24,24368.99,662.0,Giza,Male,Month-to-month,Low,36.0,51.61,58.17,1.0,05/27/2024,105.32,,0
106250,42,12792.19,588.9,Alexandria,Female,One year,Low,24.0,11.12,60.08,3.0,2026-04-03,104.36,,1
149887,33,21971.63,569.1,Mansoura,Male,One year,Medium,25.0,55.64,47.52,3.0,2024-12-23,101.43,,0
108592,29,,576.4,Giza,Female,One year,High,62.0,55.85,50.25,3.0,2024-10-04,103.14,,0
112134,,13565.4,800.9,Mansoura,Male,Month-to-month,High,40.0,45.9,47.63,3.0,2024-11-10,101.44,,0
158144,34,6681.46,680.5,Mansoura,Female,Month-to-month,Medium,3.0,38.07,40.96,3.0,2025-02-15,103.31,,0
142489,62,13073.11,568.0,Alexandria,Female,Month-to-month,Medium,19.0,130.43,30.64,3.0,2024-09-01,104.15,,0
127462,38,6377.93,685.9,Giza,Female,Two year,High,,65.13,21.4,3.0,2025-08-18,106.36,,0
111235,35,17486.27,609.6,Giza,Male,Month-to-month,High,12.0,217.3,55.59,5.0,May 01 2024,105.86,,0
124781,29,11741.88,623.2,Mansoura,Female,One year,Low,72.0,43.85,45.67,3.0,11/13/2024,101.37,,0
141649,51,21809.28,606.5,Alexandria,Female,Month-to-month,Medium,8.0,76.92,61.07,5.0,2026-05-11,104.61,,0
132991,22,30401.6,482.4, cairo,Female,Month-to-month,High,27.0,29.56,48.58,1.0,2025-07-10,105.9,,0
108352,35,15360.15,605.3,Cairo,Male,Month-to-month,High,18.0,67.92,29.95,2.0,2024-04-08,106.78,,0
143162,36,7586.01,807.5,Giza,Female,Month-to-month,Low,22.0,24.66,43.67,5.0,2024-02-06,104.75,,1
112520,48,11734.55,590.9,Cairo,Male,Month-to-month,Low,31.0,18.15,50.4,3.0,,105.87,,0
158121,25,24481.65,672.6,Mansoura,Female,Month-to-month,Medium,,54.88,38.64,5.0,2025-08-03,108.63,,0
115878,47,48731.53,596.2,Alexandria,Male,,Low,26.0,73.78,58.67,2.0,Apr 23 2025,105.84,,0
127250,40,2790.75,689.6,Cairo,Male,One year,Medium,72.0,22.47,59.44,,2025-04-16,105.44,,0
133416,49,24051.92,586.5,Aswan,Female,Month-to-month,Low,63.0,26.26,69.7,2.0,Feb 18 2025,103.15,,1
150594,18,12040.96,725.3,Cairo, male,Month-to-month,Low,15.0,90.4,58.61,2.0,2026-02-11,103.23,,0
110084,41,165780.73348996384,564.7,Giza,Female,Month-to-month,Low,36.0,78.28,43.64,1.0,,107.08,,0
102128,33,5145.19,659.4,Aswan,Male,Month-to-month,Medium,72.0,96.82,55.69,1.0,08/02/2025,106.78,,1
120637,unknown,11568.43,652.7,Aswan,Female,Month-to-month,Medium,36.0,12.5,28.66,2.0,2026-07-13,106.78,,1
120399,43,36041.57,520.7,Alexandria,Male,Two year,High,9.0,65.94,73.57,4.0,2025-11-27,104.21,,0
122513,18,5931.56,746.0,Alexandria,Male,One year,Medium,15.0,15.78,42.68,4.0,2024-06-29,105.79,,0
108052,50,12020.23,791.2,Alexandria,Male,Month-to-month,Low,5.0,38.79,46.32,0.0,2024-01-05,104.44,VIP,0
115282,32,,695.4,Cairo,Female,Two year,Medium,12.0,47.01,55.55,4.0,2024-01-22,105.21,,0
102573,57,49161.29,804.9,Aswan,Male,Month-to-month,Medium,15.0,65.58,57.82,3.0,2025-10-03,104.96,,0
107935,52,17190.74,668.3,Cairo,Male,One year,Medium,72.0,13.77,42.68,2.0,12/21/2024,100.23,P10,0
